booking_id,customer_id,driver_id,city,pickup_datetime,vehicle_type,distance_km,fare,payment_method,booking_status,cancellation_reason
BK006385,CUST00762,DRV0105,Pune,2025-12-01 13:49:46,Mini,8.6,105.22,UPI,Completed,
BK006386,CUST00398,DRV0303,Chennai,2025-01-12 09:15:13,Mini,9.3,113.03,Cash,Completed,
BK006387,CUST01136,DRV0039,Delhi,2025-05-10 12:53:49,Bike,5.2,63.13,UPI,Completed,
BK006388,CUST00037,DRV0203,Chennai,2025-02-17 15:48:23,Prime SUV,9.7,0.0,,Cancelled by Customer,App issue
BK006389,CUST01008,DRV0070,Delhi,2025-04-24 05:08:45,Auto,4.0,71.27,Ola Money,Completed,
BK006390,CUST00604,DRV0197,Delhi,2025-01-16 16:01:58,Auto,3.7,60.21,Credit Card,Completed,
BK006391,CUST01236,DRV0018,Delhi,2025-07-04 03:47:31,Auto,1.0,40.2,UPI,Completed,
BK006392,CUST01264,DRV0326,Bengaluru,2025-12-18 14:21:14,Sedan,3.2,78.02,Cash,Completed,
BK006393,CUST01533,DRV0102,Chennai,2025-01-31 23:37:56,Bike,5.0,64.76,Debit Card,Completed,
BK006394,CUST01233,DRV0062,Mumbai,2025-06-02 08:58:32,Prime SUV,3.5,96.72,Debit Card,Completed,
BK006395,CUST00195,DRV0013,Mumbai,2025-05-13 09:44:13,Sedan,2.9,78.73,Debit Card,Completed,
BK006396,CUST00193,DRV0031,Pune,2025-07-03 05:39:14,Bike,2.2,43.77,UPI,Completed,
BK006397,CUST00619,DRV0039,Mumbai,2025-09-13 21:32:13,Bike,3.4,57.71,Cash,Completed,
BK006398,CUST00755,DRV0001,Pune,2025-06-22 11:09:06,Mini,2.0,50.13,Cash,Completed,
BK006399,CUST01506,DRV0320,Delhi,2025-12-31 22:41:21,Auto,6.5,79.12,Debit Card,Completed,
BK006400,CUST01001,DRV0025,Pune,2025-03-01 06:18:34,Auto,3.1,51.36,UPI,Completed,
BK006401,CUST00638,DRV0258,Chennai,2025-09-10 10:28:55,Prime SUV,0.8,0.0,,Cancelled by Customer,Driver took too long
BK006402,CUST01752,DRV0269,Delhi,2025-08-13 03:52:35,Prime SUV,2.4,71.47,Credit Card,Completed,
BK006403,CUST00821,DRV0075,Hyderabad,2025-12-16 10:11:21,Auto,6.5,95.57,Debit Card,Completed,
BK006404,CUST00142,DRV0273,Mumbai,2025-04-17 14:21:00,Sedan,2.9,0.0,,Cancelled by Driver,Personal emergency
BK006405,CUST00353,DRV0125,Chennai,2025-07-18 03:43:36,Mini,11.5,0.0,,Cancelled by Driver,Vehicle issue
BK006406,CUST00432,DRV0087,Chennai,2025-12-30 01:06:24,Prime SUV,12.2,264.79,UPI,Completed,
BK006407,CUST01007,DRV0187,Mumbai,2025-05-23 14:10:44,Bike,10.6,83.69,UPI,Completed,
BK006408,CUST01276,DRV0024,Bengaluru,2025-03-25 20:06:48,Sedan,2.8,60.53,UPI,Completed,
BK006409,CUST01109,DRV0072,Bengaluru,2025-01-09 12:45:03,Sedan,4.0,66.2,Credit Card,Completed,
BK006410,CUST00443,DRV0327,Mumbai,2025-09-30 21:57:29,Mini,5.2,72.06,Cash,Completed,
BK006411,CUST01681,DRV0063,Hyderabad,2025-12-14 23:10:18,Bike,4.9,49.56,Debit Card,Completed,
BK006412,CUST01171,DRV0042,Mumbai,2025-03-11 16:06:20,Bike,3.9,0.0,,Cancelled by Customer,Price too high
BK006413,CUST00472,DRV0180,Bengaluru,2025-09-04 09:56:10,Sedan,0.8,26.68,Cash,Completed,
BK006414,CUST00493,DRV0102,Chennai,2025-12-24 09:38:53,Bike,13.1,95.11,Ola Money,Completed,
BK006415,CUST01795,DRV0024,Chennai,2025-04-10 04:50:57,Sedan,8.2,146.26,Credit Card,Completed,
BK006416,CUST01639,DRV0160,Chennai,2025-11-08 15:13:38,Auto,1.7,48.39,UPI,Completed,
BK006417,CUST00554,DRV0347,Chennai,2025-06-26 04:21:28,Bike,4.3,37.03,UPI,Completed,
BK006418,CUST00618,DRV0272,Mumbai,2025-09-08 16:03:25,Auto,3.3,62.4,Credit Card,Completed,
BK006419,CUST01780,DRV0317,Hyderabad,2025-11-18 22:48:55,Mini,7.3,0.0,,No Driver Found,
BK006420,CUST01736,DRV0196,Hyderabad,2025-09-25 14:01:50,Auto,9.0,119.69,Ola Money,Completed,
BK006421,CUST00352,DRV0068,Chennai,2025-06-25 07:53:07,Sedan,8.0,148.24,Cash,Completed,
BK006422,CUST00500,DRV0012,Pune,2025-09-01 09:03:07,Bike,4.7,41.54,Credit Card,Completed,
BK006423,CUST01656,DRV0330,Hyderabad,2025-01-03 20:24:01,Mini,7.0,104.03,Debit Card,Completed,
BK006424,CUST00048,DRV0154,Hyderabad,2025-08-21 08:04:55,Prime SUV,0.8,0.0,,Cancelled by Customer,Changed plans
BK006425,CUST00251,DRV0142,Delhi,2025-01-27 17:20:30,Bike,2.1,0.0,,Cancelled by Customer,Price too high
BK006426,CUST01605,DRV0078,Pune,2025-08-19 08:17:29,Bike,6.4,51.56,Ola Money,Completed,
BK006427,CUST00052,DRV0333,Chennai,2025-04-09 10:01:05,Prime SUV,6.5,161.74,Debit Card,Completed,
BK006428,CUST01378,DRV0134,Hyderabad,2025-06-24 01:52:52,Mini,7.6,120.41,Ola Money,Completed,
BK006429,CUST00852,DRV0329,Mumbai,2025-12-09 13:35:05,Prime SUV,2.0,0.0,,Cancelled by Customer,Found alternate ride
BK006430,CUST00825,DRV0336,Hyderabad,2025-09-27 05:26:19,Sedan,2.5,57.36,UPI,Completed,
BK006431,CUST00793,DRV0191,Bengaluru,2025-11-08 02:08:26,Prime SUV,2.8,77.36,Debit Card,Completed,
BK006432,CUST00604,DRV0246,Delhi,2025-12-02 22:52:26,Prime SUV,4.9,0.0,,Cancelled by Customer,Found alternate ride
BK006433,CUST01557,DRV0140,Mumbai,2025-09-25 21:16:31,Prime SUV,6.2,0.0,,No Driver Found,
BK006434,CUST01670,DRV0047,Delhi,2025-06-27 06:33:11,Bike,1.3,0.0,,No Driver Found,
BK006435,CUST01295,DRV0016,Bengaluru,2025-12-25 11:46:22,Auto,12.1,136.01,Credit Card,Completed,
BK006436,CUST00944,DRV0032,Chennai,2025-05-01 07:38:06,Sedan,3.1,55.66,Debit Card,Completed,
BK006437,CUST00680,DRV0136,Chennai,2025-11-16 18:47:25,Auto,1.2,0.0,,Cancelled by Driver,Customer not reachable
BK006438,CUST00154,DRV0286,Mumbai,2025-08-24 13:08:07,Bike,7.6,68.96,Credit Card,Completed,
BK006439,CUST01477,DRV0158,Bengaluru,2025-03-27 07:09:30,Sedan,3.3,0.0,,Cancelled by Driver,Customer not reachable
BK006440,CUST00234,DRV0326,Bengaluru,2025-08-11 00:06:36,Sedan,7.9,147.18,UPI,Completed,
BK006441,CUST01544,DRV0176,Mumbai,2025-08-27 12:14:29,Sedan,2.5,0.0,,Cancelled by Driver,Vehicle issue
BK006442,CUST01276,DRV0214,Bengaluru,2025-03-04 08:02:51,Sedan,5.1,109.38,Debit Card,Completed,
BK006443,CUST01008,DRV0191,Delhi,2025-11-17 19:53:19,Prime SUV,5.0,117.7,Debit Card,Completed,
BK006444,CUST01401,DRV0336,Mumbai,2025-12-25 17:38:36,Sedan,3.2,64.54,Cash,Completed,
BK006445,CUST00053,DRV0188,Delhi,2025-01-03 21:23:51,Sedan,4.8,87.36,Cash,Completed,
BK006446,CUST00313,DRV0190,Bengaluru,2025-06-21 01:34:08,Prime SUV,15.4,0.0,,Cancelled by Customer,Price too high
BK006447,CUST00458,DRV0231,Mumbai,2025-04-01 09:01:59,Sedan,17.4,265.32,Ola Money,Completed,
BK006448,CUST00737,DRV0128,Bengaluru,2025-03-07 16:12:48,Mini,8.7,111.04,Cash,Completed,
BK006449,CUST01271,DRV0062,Delhi,2025-02-23 19:40:02,Prime SUV,7.8,185.54,Credit Card,Completed,
BK006450,CUST01396,DRV0111,Chennai,2025-01-21 11:13:51,Sedan,10.8,0.0,,Cancelled by Driver,Vehicle issue
BK006451,CUST00371,DRV0271,Pune,2025-12-06 11:47:41,Prime SUV,14.6,314.8,Cash,Completed,
BK006452,CUST00291,DRV0109,Delhi,2025-07-25 05:19:27,Auto,4.0,0.0,,Cancelled by Customer,Changed plans
BK006453,CUST01272,DRV0298,Chennai,2025-12-06 07:02:26,Prime SUV,7.5,180.37,Credit Card,Completed,
BK006454,CUST00794,DRV0350,Mumbai,2025-10-21 10:25:56,Prime SUV,9.8,0.0,,Cancelled by Customer,Price too high
BK006455,CUST01585,DRV0135,Mumbai,2025-08-18 09:20:08,Mini,6.6,111.66,Debit Card,Completed,
BK006456,CUST00848,DRV0152,Pune,2025-12-11 15:16:20,Mini,7.4,108.31,Cash,Completed,
BK006457,CUST01493,DRV0326,Mumbai,2025-09-30 11:27:23,Sedan,3.5,72.4,UPI,Completed,
BK006458,CUST00488,DRV0220,Pune,2025-01-28 14:23:31,Bike,1.9,0.0,,Cancelled by Driver,Personal emergency
BK006459,CUST01017,DRV0044,Chennai,2025-11-25 05:30:22,Auto,3.7,72.65,UPI,Completed,
BK006460,CUST01601,DRV0220,Bengaluru,2025-09-16 16:17:47,Bike,5.7,62.94,Ola Money,Completed,
BK006461,CUST01225,DRV0101,Mumbai,2025-10-03 22:15:04,Mini,1.8,56.58,Ola Money,Completed,
BK006462,CUST01678,DRV0149,Chennai,2025-01-27 02:38:20,Mini,4.6,89.61,Credit Card,Completed,
BK006463,CUST01519,DRV0014,Delhi,2025-02-26 15:41:53,Sedan,13.9,226.82,Debit Card,Completed,
BK006464,CUST01064,DRV0210,Delhi,2025-09-25 05:21:36,Sedan,7.8,146.99,Credit Card,Completed,
BK006465,CUST00613,DRV0311,Chennai,2025-08-13 19:54:01,Prime SUV,10.9,217.54,Cash,Completed,
BK006466,CUST00300,DRV0012,Bengaluru,2025-01-21 17:33:58,Bike,1.9,40.25,Cash,Completed,
BK006467,CUST00503,DRV0333,Hyderabad,2025-02-04 18:31:50,Prime SUV,6.5,158.64,Debit Card,Completed,
BK006468,CUST01080,DRV0003,Hyderabad,2025-04-02 15:43:57,Prime SUV,7.7,0.0,,Cancelled by Driver,Long pickup distance
BK006469,CUST00489,DRV0237,Pune,2025-01-26 08:01:51,Prime SUV,13.3,0.0,,Cancelled by Driver,Long pickup distance
BK006470,CUST01700,DRV0143,Chennai,2025-08-29 07:35:07,Prime SUV,5.9,151.02,UPI,Completed,
BK006471,CUST00750,DRV0231,Bengaluru,2025-03-14 13:15:37,Sedan,8.9,146.28,Credit Card,Completed,
BK006472,CUST00005,DRV0087,Bengaluru,2025-02-07 05:37:04,Prime SUV,1.0,54.58,Debit Card,Completed,
BK006473,CUST00114,DRV0347,Mumbai,2025-06-24 16:40:09,Bike,1.3,0.0,,Cancelled by Customer,Changed plans
BK006474,CUST01537,DRV0194,Chennai,2025-10-28 04:11:31,Auto,11.9,128.12,Cash,Completed,
BK006475,CUST01168,DRV0090,Delhi,2025-04-03 12:23:39,Auto,1.8,49.47,UPI,Completed,
BK006476,CUST01774,DRV0261,Chennai,2025-10-25 19:38:53,Mini,1.6,0.0,,Cancelled by Customer,Changed plans
BK006477,CUST01691,DRV0312,Chennai,2025-09-09 19:34:36,Prime SUV,5.1,113.29,UPI,Completed,
BK006478,CUST00282,DRV0159,Pune,2025-12-24 07:29:00,Prime SUV,8.8,0.0,,Cancelled by Driver,Vehicle issue
BK006479,CUST00169,DRV0309,Hyderabad,2025-02-07 08:57:09,Prime SUV,4.1,112.55,Credit Card,Completed,
BK006480,CUST00296,DRV0153,Chennai,2025-03-06 21:25:10,Auto,10.2,117.27,Debit Card,Completed,
BK006481,CUST00465,DRV0195,Mumbai,2025-05-17 22:26:50,Prime SUV,6.9,167.8,Ola Money,Completed,
BK006482,CUST00816,DRV0162,Bengaluru,2025-08-14 01:00:19,Bike,1.8,0.0,,Cancelled by Customer,Price too high
BK006483,CUST01653,DRV0337,Hyderabad,2025-01-23 00:54:22,Sedan,3.1,0.0,,Cancelled by Driver,Customer not reachable
BK006484,CUST00116,DRV0059,Hyderabad,2025-05-23 08:43:26,Auto,2.3,38.13,UPI,Completed,
BK006485,CUST01614,DRV0032,Chennai,2025-05-23 21:31:36,Sedan,4.9,0.0,,Cancelled by Customer,Price too high
BK006486,CUST01152,DRV0079,Mumbai,2025-06-08 10:19:46,Sedan,3.0,57.91,UPI,Completed,
BK006487,CUST00637,DRV0325,Mumbai,2025-12-05 23:11:23,Sedan,12.0,0.0,,Cancelled by Driver,Long pickup distance
BK006488,CUST00911,DRV0284,Chennai,2025-09-15 16:41:27,Auto,8.2,0.0,,Cancelled by Customer,Changed plans
BK006489,CUST01548,DRV0256,Hyderabad,2025-09-02 17:49:58,Sedan,1.7,0.0,,Cancelled by Customer,Changed plans
BK006490,CUST01208,DRV0064,Chennai,2025-05-11 13:38:26,Mini,4.1,80.1,UPI,Completed,
BK006491,CUST01599,DRV0325,Delhi,2025-09-26 05:26:01,Sedan,3.2,63.51,Ola Money,Completed,
BK006492,CUST00935,DRV0120,Bengaluru,2025-06-07 02:26:30,Mini,6.5,89.72,Cash,Completed,
BK006493,CUST00612,DRV0147,Delhi,2025-04-30 22:51:22,Mini,6.2,80.11,Debit Card,Completed,
BK006494,CUST01134,DRV0036,Pune,2025-09-15 18:13:30,Prime SUV,9.5,204.6,Cash,Completed,
BK006495,CUST01345,DRV0188,Hyderabad,2025-12-18 20:49:27,Sedan,10.3,159.36,Credit Card,Completed,
BK006496,CUST01245,DRV0292,Mumbai,2025-04-15 07:57:58,Sedan,8.0,139.29,Debit Card,Completed,
BK006497,CUST01200,DRV0002,Bengaluru,2025-03-23 04:27:58,Bike,2.1,0.0,,Cancelled by Customer,Found alternate ride
BK006498,CUST00288,DRV0112,Hyderabad,2025-08-25 04:28:31,Bike,3.7,0.0,,Cancelled by Driver,Customer not reachable
BK006499,CUST01113,DRV0226,Bengaluru,2025-05-29 09:56:36,Prime SUV,6.1,154.34,Cash,Completed,
BK006500,CUST01311,DRV0170,Hyderabad,2025-08-03 16:30:25,Prime SUV,3.1,96.61,Cash,Completed,
BK006501,CUST01646,DRV0101,Chennai,2025-12-08 09:40:54,Mini,2.2,0.0,,Cancelled by Driver,Personal emergency
BK006502,CUST00702,DRV0181,Delhi,2025-07-19 00:15:26,Mini,3.9,61.8,Debit Card,Completed,
BK006503,CUST01311,DRV0297,Hyderabad,2025-04-29 20:59:53,Mini,20.8,241.34,Cash,Completed,
BK006504,CUST00148,DRV0061,Mumbai,2025-07-09 16:01:34,Prime SUV,13.2,280.39,Ola Money,Completed,
BK006505,CUST00941,DRV0179,Chennai,2025-07-24 13:33:36,Prime SUV,4.7,123.79,Ola Money,Completed,
BK006506,CUST00981,DRV0179,Pune,2025-07-25 09:09:51,Prime SUV,12.6,263.82,Debit Card,Completed,
BK006507,CUST01541,DRV0125,Pune,2025-06-30 04:34:38,Mini,0.8,19.05,Cash,Completed,
BK006508,CUST01065,DRV0005,Hyderabad,2025-11-25 05:05:07,Auto,0.9,35.68,Cash,Completed,
BK006509,CUST01166,DRV0034,Mumbai,2025-04-05 02:34:14,Sedan,2.9,65.33,Debit Card,Completed,
BK006510,CUST00674,DRV0150,Bengaluru,2025-11-16 19:33:43,Sedan,3.7,77.38,Debit Card,Completed,
BK006511,CUST01461,DRV0261,Bengaluru,2025-10-13 18:15:03,Mini,5.2,81.83,Cash,Completed,
BK006512,CUST01175,DRV0199,Bengaluru,2025-06-03 10:02:39,Mini,4.0,58.25,UPI,Completed,
BK006513,CUST00093,DRV0310,Hyderabad,2025-12-18 20:10:15,Bike,7.5,65.85,Debit Card,Completed,
BK006514,CUST00660,DRV0120,Hyderabad,2025-03-29 21:39:36,Mini,8.7,130.51,Credit Card,Completed,
BK006515,CUST00209,DRV0041,Hyderabad,2025-11-27 19:09:28,Bike,2.0,34.95,UPI,Completed,
BK006516,CUST01592,DRV0301,Bengaluru,2025-02-01 13:49:54,Sedan,6.6,126.41,Ola Money,Completed,
BK006517,CUST00696,DRV0273,Hyderabad,2025-08-10 07:21:38,Sedan,5.6,105.92,UPI,Completed,
BK006518,CUST01267,DRV0118,Bengaluru,2025-05-12 08:59:57,Bike,8.6,63.27,Credit Card,Completed,
BK006519,CUST00255,DRV0299,Chennai,2025-10-18 08:42:14,Auto,5.1,63.15,UPI,Completed,
BK006520,CUST01577,DRV0080,Mumbai,2025-02-25 04:04:45,Mini,3.7,74.73,UPI,Completed,
BK006521,CUST01047,DRV0264,Delhi,2025-07-25 12:52:32,Mini,3.7,58.25,Cash,Completed,
BK006522,CUST00090,DRV0195,Chennai,2025-09-25 18:08:13,Prime SUV,3.8,91.79,Cash,Completed,
BK006523,CUST00343,DRV0230,Pune,2025-07-02 05:35:16,Prime SUV,9.6,209.49,UPI,Completed,
BK006524,CUST00063,DRV0054,Bengaluru,2025-05-22 07:01:18,Bike,11.1,88.96,Cash,Completed,
BK006525,CUST00180,DRV0231,Delhi,2025-06-27 16:33:34,Sedan,3.3,77.43,Cash,Completed,
BK006526,CUST00318,DRV0099,Pune,2025-02-07 16:29:44,Sedan,3.6,0.0,,Cancelled by Customer,Driver took too long
BK006527,CUST00667,DRV0144,Chennai,2025-11-29 18:15:55,Bike,14.0,0.0,,Cancelled by Driver,Long pickup distance
BK006528,CUST00142,DRV0072,Mumbai,2025-06-18 12:42:36,Sedan,5.8,0.0,,Cancelled by Driver,Personal emergency
BK006529,CUST00432,DRV0123,Chennai,2025-05-07 23:55:20,Mini,1.4,0.0,,Cancelled by Customer,App issue
BK006530,CUST01242,DRV0023,Mumbai,2025-12-31 20:56:28,Sedan,2.1,0.0,,Cancelled by Customer,App issue
BK006531,CUST00178,DRV0039,Chennai,2025-08-12 09:06:52,Bike,6.9,53.45,Credit Card,Completed,
BK006532,CUST00208,DRV0180,Hyderabad,2025-06-17 14:05:34,Sedan,4.3,97.32,Debit Card,Completed,
BK006533,CUST01568,DRV0142,Hyderabad,2025-11-11 21:13:55,Bike,3.1,58.4,Ola Money,Completed,
BK006534,CUST00428,DRV0346,Pune,2025-03-08 09:36:08,Bike,4.3,0.0,,Cancelled by Driver,Vehicle issue
BK006535,CUST00654,DRV0135,Bengaluru,2025-11-21 17:07:52,Mini,5.9,0.0,,Cancelled by Driver,Long pickup distance
BK006536,CUST00596,DRV0322,Chennai,2025-07-21 19:32:23,Prime SUV,5.7,126.82,Cash,Completed,
BK006537,CUST01638,DRV0063,Delhi,2025-03-01 17:40:02,Bike,7.2,82.18,Ola Money,Completed,
BK006538,CUST00800,DRV0060,Pune,2025-09-04 20:33:21,Mini,9.1,131.91,UPI,Completed,
BK006539,CUST00030,DRV0091,Mumbai,2025-02-16 00:08:34,Auto,13.5,0.0,,No Driver Found,
BK006540,CUST00060,DRV0261,Bengaluru,2025-09-11 02:48:22,Mini,4.2,74.4,Debit Card,Completed,
BK006541,CUST00179,DRV0027,Delhi,2025-06-10 04:37:53,Prime SUV,5.3,135.8,Ola Money,Completed,
BK006542,CUST00617,DRV0092,Delhi,2025-03-23 03:40:19,Prime SUV,7.3,176.15,Cash,Completed,
BK006543,CUST00626,DRV0301,Chennai,2025-11-23 02:44:20,Sedan,4.1,84.56,Cash,Completed,
BK006544,CUST01355,DRV0079,Bengaluru,2025-07-15 06:14:41,Sedan,8.2,0.0,,Cancelled by Customer,Changed plans
BK006545,CUST00323,DRV0310,Bengaluru,2025-08-02 06:39:29,Bike,5.8,49.32,Cash,Completed,
BK006546,CUST01561,DRV0311,Chennai,2025-08-06 14:51:21,Prime SUV,0.9,0.0,,Cancelled by Customer,App issue
BK006547,CUST01086,DRV0214,Mumbai,2025-04-19 12:50:43,Sedan,5.4,86.69,Credit Card,Completed,
BK006548,CUST00369,DRV0062,Bengaluru,2025-03-09 13:57:14,Prime SUV,7.4,154.45,Debit Card,Completed,
BK006549,CUST01696,DRV0330,Delhi,2025-02-16 10:04:03,Mini,8.9,108.33,Ola Money,Completed,
BK006550,CUST00510,DRV0276,Bengaluru,2025-06-10 11:24:33,Auto,8.4,113.93,Debit Card,Completed,
BK006551,CUST01045,DRV0078,Hyderabad,2025-05-26 02:23:11,Bike,4.3,0.0,,Cancelled by Customer,Found alternate ride
BK006552,CUST01762,DRV0188,Bengaluru,2025-03-14 10:18:24,Sedan,2.2,56.68,Cash,Completed,
BK006553,CUST00940,DRV0327,Pune,2025-01-26 17:45:44,Mini,3.6,58.0,Debit Card,Completed,
BK006554,CUST01481,DRV0051,Chennai,2025-04-19 08:59:02,Prime SUV,8.3,195.95,Debit Card,Completed,
BK006555,CUST00518,DRV0164,Bengaluru,2025-11-24 20:34:16,Sedan,4.7,94.04,Credit Card,Completed,
BK006556,CUST01205,DRV0257,Delhi,2025-05-16 09:49:27,Bike,5.8,0.0,,Cancelled by Driver,Long pickup distance
BK006557,CUST01074,DRV0326,Delhi,2025-02-14 00:52:32,Sedan,0.9,49.82,Ola Money,Completed,
BK006558,CUST01561,DRV0180,Chennai,2025-02-19 20:17:21,Sedan,0.8,26.42,Credit Card,Completed,
BK006559,CUST01567,DRV0247,Hyderabad,2025-03-08 17:48:09,Auto,10.4,117.84,Ola Money,Completed,
BK006560,CUST01036,DRV0259,Pune,2025-08-12 12:54:37,Prime SUV,3.4,84.89,UPI,Completed,
BK006561,CUST00032,DRV0176,Mumbai,2025-08-13 04:38:02,Sedan,1.1,38.71,Credit Card,Completed,
BK006562,CUST01665,DRV0250,Pune,2025-06-22 11:40:07,Auto,8.1,0.0,,Cancelled by Driver,Vehicle issue
BK006563,CUST00151,DRV0094,Chennai,2025-08-28 03:32:36,Mini,3.3,51.69,Ola Money,Completed,
BK006564,CUST00268,DRV0033,Delhi,2025-02-24 12:21:50,Auto,12.0,144.74,Credit Card,Completed,
BK006565,CUST00426,DRV0231,Chennai,2025-10-23 04:38:36,Sedan,5.5,105.22,UPI,Completed,
BK006566,CUST00271,DRV0225,Delhi,2025-03-13 02:30:40,Sedan,3.2,0.0,,Cancelled by Driver,Customer not reachable
BK006567,CUST00194,DRV0043,Mumbai,2025-04-17 09:16:21,Prime SUV,3.3,97.62,Credit Card,Completed,
BK006568,CUST00553,DRV0288,Mumbai,2025-10-19 01:50:24,Mini,5.0,78.1,Debit Card,Completed,
BK006569,CUST01511,DRV0346,Mumbai,2025-11-10 23:26:54,Bike,6.3,74.36,Cash,Completed,
BK006570,CUST00008,DRV0110,Chennai,2025-08-17 17:13:37,Auto,6.5,74.17,Debit Card,Completed,
BK006571,CUST00496,DRV0161,Delhi,2025-02-05 04:47:28,Prime SUV,2.9,83.19,UPI,Completed,
BK006572,CUST00191,DRV0246,Chennai,2025-04-24 16:22:52,Prime SUV,2.0,75.57,UPI,Completed,
BK006573,CUST00999,DRV0138,Hyderabad,2025-03-17 16:04:41,Auto,1.9,37.5,Cash,Completed,
BK006574,CUST00096,DRV0096,Bengaluru,2025-06-11 16:49:09,Bike,6.7,70.24,Cash,Completed,
BK006575,CUST00995,DRV0064,Chennai,2025-04-03 03:04:06,Mini,0.8,42.49,Credit Card,Completed,
BK006576,CUST00074,DRV0149,Bengaluru,2025-04-01 01:13:23,Mini,2.8,65.8,Cash,Completed,
BK006577,CUST01409,DRV0111,Delhi,2025-11-03 03:14:04,Sedan,2.9,51.98,Cash,Completed,
BK006578,CUST01649,DRV0284,Mumbai,2025-04-08 14:20:25,Auto,3.4,48.14,Cash,Completed,
BK006579,CUST01559,DRV0293,Delhi,2025-05-29 09:08:16,Bike,4.9,45.71,Debit Card,Completed,
BK006580,CUST00313,DRV0157,Bengaluru,2025-08-03 21:25:01,Mini,6.2,80.99,UPI,Completed,
BK006581,CUST00875,DRV0325,Pune,2025-11-20 02:03:09,Sedan,8.0,135.9,Ola Money,Completed,
BK006582,CUST01159,DRV0146,Mumbai,2025-07-23 18:12:45,Mini,11.9,148.07,Debit Card,Completed,
BK006583,CUST00522,DRV0259,Bengaluru,2025-01-25 22:50:08,Prime SUV,7.3,0.0,,Cancelled by Customer,Price too high
BK006584,CUST01481,DRV0031,Chennai,2025-10-07 11:38:11,Bike,3.5,51.06,Debit Card,Completed,
BK006585,CUST01693,DRV0110,Hyderabad,2025-04-22 06:51:28,Auto,6.0,80.21,UPI,Completed,
BK006586,CUST00121,DRV0103,Delhi,2025-01-08 01:35:14,Mini,7.8,0.0,,Cancelled by Customer,Price too high
BK006587,CUST00694,DRV0048,Pune,2025-04-19 23:05:17,Auto,4.2,77.06,Ola Money,Completed,
BK006588,CUST01224,DRV0120,Bengaluru,2025-11-27 17:19:29,Mini,2.8,0.0,,Cancelled by Customer,Changed plans
BK006589,CUST00505,DRV0340,Hyderabad,2025-07-26 13:27:34,Mini,4.4,74.95,Credit Card,Completed,
BK006590,CUST00847,DRV0328,Mumbai,2025-10-11 23:57:34,Bike,3.5,40.27,UPI,Completed,
BK006591,CUST00050,DRV0149,Bengaluru,2025-05-04 10:31:58,Mini,2.9,50.13,Credit Card,Completed,
BK006592,CUST01415,DRV0234,Pune,2025-04-23 06:41:32,Bike,1.6,0.0,,Cancelled by Customer,Changed plans
BK006593,CUST00873,DRV0069,Chennai,2025-11-29 15:02:27,Auto,3.5,67.17,UPI,Completed,
BK006594,CUST01683,DRV0276,Hyderabad,2025-06-21 10:48:07,Auto,3.7,65.76,Cash,Completed,
BK006595,CUST00053,DRV0020,Delhi,2025-03-03 16:56:59,Auto,2.8,44.58,UPI,Completed,
BK006596,CUST01676,DRV0257,Mumbai,2025-09-21 13:20:31,Bike,6.9,54.65,Ola Money,Completed,
BK006597,CUST00322,DRV0148,Mumbai,2025-07-22 20:42:44,Bike,3.1,48.84,Debit Card,Completed,
BK006598,CUST00149,DRV0151,Delhi,2025-07-04 21:06:50,Auto,4.8,0.0,,Cancelled by Customer,Found alternate ride
BK006599,CUST01293,DRV0316,Delhi,2025-01-22 23:19:20,Mini,11.8,0.0,,Cancelled by Driver,Long pickup distance
BK006600,CUST00166,DRV0072,Bengaluru,2025-12-28 07:58:15,Sedan,5.0,93.43,Credit Card,Completed,
BK006601,CUST00824,DRV0082,Delhi,2025-10-19 14:23:14,Prime SUV,6.0,146.1,Credit Card,Completed,
BK006602,CUST01350,DRV0022,Delhi,2025-02-15 00:19:00,Bike,12.9,104.32,Credit Card,Completed,
BK006603,CUST01485,DRV0258,Hyderabad,2025-06-16 03:22:14,Prime SUV,6.1,147.87,Ola Money,Completed,
BK006604,CUST00513,DRV0001,Pune,2025-10-28 23:04:46,Mini,1.8,40.85,Ola Money,Completed,
BK006605,CUST00457,DRV0301,Bengaluru,2025-11-25 04:44:59,Sedan,7.3,119.1,UPI,Completed,
BK006606,CUST00426,DRV0240,Chennai,2025-05-20 02:33:06,Sedan,9.7,0.0,,Cancelled by Driver,Vehicle issue
BK006607,CUST01368,DRV0115,Mumbai,2025-04-20 02:05:25,Bike,6.2,0.0,,Cancelled by Customer,Found alternate ride
BK006608,CUST01191,DRV0035,Hyderabad,2025-10-07 02:49:15,Bike,13.1,95.22,Credit Card,Completed,
BK006609,CUST01539,DRV0289,Chennai,2025-10-30 20:22:23,Bike,5.2,45.48,Credit Card,Completed,
BK006610,CUST00710,DRV0013,Mumbai,2025-07-05 23:14:32,Sedan,6.6,125.12,Credit Card,Completed,
BK006611,CUST01091,DRV0118,Hyderabad,2025-11-07 05:33:51,Bike,4.4,41.39,UPI,Completed,
BK006612,CUST00953,DRV0309,Hyderabad,2025-02-14 11:07:37,Prime SUV,1.6,0.0,,Cancelled by Customer,App issue
BK006613,CUST00113,DRV0276,Hyderabad,2025-05-14 00:55:52,Auto,0.8,31.03,Debit Card,Completed,
BK006614,CUST01437,DRV0241,Mumbai,2025-06-18 07:12:50,Prime SUV,0.8,0.0,,Cancelled by Driver,Personal emergency
