review_id,booking_id,customer_id,driver_id,review_text,star_rating,review_date
REV002493,BK005761,CUST01349,DRV0183,nice,4,2025-01-27 00:54:22
REV002494,BK005764,CUST00131,DRV0264,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-06 17:44:39
REV002495,BK005765,CUST00694,DRV0337,"Excellent service, driver helped with my luggage and was very professional.",5,2025-05-12 06:23:19
REV002496,BK005767,CUST01207,DRV0119,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",4,2025-06-30 14:05:10
REV002497,BK005769,CUST01479,DRV0153,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-05-16 14:23:47
REV002498,BK005771,CUST00394,DRV0130,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-10-22 10:48:22
REV002499,BK005775,CUST01450,DRV0194,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-05-29 23:32:04
REV002500,BK005782,CUST00610,DRV0217,Driver Avi was very polite and the Auto was clean. Reached on time despite traffic near Chennai.,5,2025-07-25 13:51:06
REV002501,BK005784,CUST01352,DRV0294,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-09-06 19:40:57
REV002502,BK005788,CUST01498,DRV0028,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-03-18 18:57:30
REV002503,BK005790,CUST00340,DRV0250,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-09-27 04:32:53
REV002504,BK005792,CUST01225,DRV0319,Amazing super excellent service best in class wow!!!,4,2025-06-24 17:28:06
REV002505,BK005795,CUST01317,DRV0026,"Excellent service, driver helped with my luggage and was very professional.",4,2025-11-12 21:42:26
REV002506,BK005796,CUST01109,DRV0253,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-03-19 00:37:09
REV002507,BK005799,CUST01360,DRV0044,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-12-25 09:19:34
REV002508,BK005800,CUST01013,DRV0275,good service,1,2025-10-04 16:40:32
REV002509,BK005806,CUST00297,DRV0165,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-20 11:18:48
REV002510,BK005807,CUST00807,DRV0189,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.6km.,3,2025-09-25 10:26:52
REV002511,BK005808,CUST00970,DRV0168,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-12-15 06:06:20
REV002512,BK005811,CUST00472,DRV0172,"Excellent service, driver helped with my luggage and was very professional.",5,2025-11-18 18:25:42
REV002513,BK005814,CUST01326,DRV0023,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-01-14 01:03:20
REV002514,BK005816,CUST01557,DRV0186,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-08-31 23:46:59
REV002515,BK005817,CUST00335,DRV0082,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-09-02 11:50:35
REV002516,BK005819,CUST00132,DRV0039,AC wasn't working properly but driver was courteous. Fare was reasonable for 1.4km.,4,2025-06-15 20:13:28
REV002517,BK005820,CUST00772,DRV0181,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",5,2025-01-31 03:47:00
REV002518,BK005825,CUST00690,DRV0137,ok ok,1,2025-07-18 08:58:18
REV002519,BK005826,CUST01597,DRV0160,ok ok,4,2025-10-31 23:45:15
REV002520,BK005827,CUST00490,DRV0209,Driver Qadim was very polite and the Prime SUV was clean. Reached on time despite traffic near Chennai.,5,2025-06-10 18:52:29
REV002521,BK005832,CUST00470,DRV0084,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-11-21 21:00:55
REV002522,BK005836,CUST01069,DRV0296,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-01-28 15:45:48
REV002523,BK005837,CUST01522,DRV0096,AC wasn't working properly but driver was courteous. Fare was reasonable for 5.1km.,3,2025-09-15 11:06:01
REV002524,BK005838,CUST01425,DRV0319,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-09-22 01:38:40
REV002525,BK005841,CUST00907,DRV0297,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-01-10 10:33:09
REV002526,BK005842,CUST00191,DRV0286,ok ok,5,2025-09-27 22:56:58
REV002527,BK005844,CUST00568,DRV0192,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-08-24 04:39:19
REV002528,BK005847,CUST01567,DRV0176,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-04 01:35:22
REV002529,BK005848,CUST00982,DRV0025,best app best driver,5,2025-03-05 09:09:16
REV002530,BK005850,CUST00534,DRV0026,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-08-15 16:51:59
REV002531,BK005855,CUST01139,DRV0062,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-02-19 03:36:56
REV002532,BK005857,CUST00751,DRV0122,"Excellent service, driver helped with my luggage and was very professional.",4,2025-10-16 11:20:02
REV002533,BK005859,CUST00028,DRV0171,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-03-02 08:03:32
REV002534,BK005860,CUST00472,DRV0229,"Excellent service, driver helped with my luggage and was very professional.",5,2025-10-14 13:12:59
REV002535,BK005865,CUST00025,DRV0298,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-10-21 16:11:04
REV002536,BK005866,CUST00169,DRV0149,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.8km.,4,2025-04-11 09:20:26
REV002537,BK005872,CUST01114,DRV0038,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-08-12 11:53:27
REV002538,BK005874,CUST01620,DRV0205,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-03-02 09:13:41
REV002539,BK005877,CUST01537,DRV0265,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-05-10 10:10:56
REV002540,BK005879,CUST01697,DRV0166,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-07-23 02:32:26
REV002541,BK005882,CUST01193,DRV0333,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-09-30 00:58:27
REV002542,BK005885,CUST00496,DRV0297,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-04-10 19:40:40
REV002543,BK005890,CUST00174,DRV0342,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-01-05 09:18:57
REV002544,BK005891,CUST01511,DRV0330,"Excellent service, driver helped with my luggage and was very professional.",4,2025-02-20 11:59:10
REV002545,BK005893,CUST01477,DRV0104,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-06-24 15:47:34
REV002546,BK005894,CUST00401,DRV0047,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-08-05 01:17:16
REV002547,BK005896,CUST00949,DRV0305,nice,5,2025-09-05 09:31:24
REV002548,BK005897,CUST00525,DRV0093,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-07-31 07:58:08
REV002549,BK005901,CUST00813,DRV0229,AC wasn't working properly but driver was courteous. Fare was reasonable for 13.4km.,3,2025-09-23 20:10:54
REV002550,BK005907,CUST01721,DRV0028,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-05-21 20:05:10
REV002551,BK005910,CUST01440,DRV0017,AC wasn't working properly but driver was courteous. Fare was reasonable for 0.8km.,4,2025-09-06 16:06:49
REV002552,BK005917,CUST00887,DRV0086,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-03-16 00:50:26
REV002553,BK005919,CUST00261,DRV0324,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-07-24 10:00:47
REV002554,BK005926,CUST00087,DRV0239,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-02-28 18:15:46
REV002555,BK005927,CUST01068,DRV0284,Driver Siya was very polite and the Auto was clean. Reached on time despite traffic near Mumbai.,4,2025-08-26 06:19:20
REV002556,BK005930,CUST00523,DRV0259,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-05-20 17:13:24
REV002557,BK005931,CUST00422,DRV0019,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-01-13 08:31:20
REV002558,BK005932,CUST01429,DRV0041,"Excellent service, driver helped with my luggage and was very professional.",5,2025-07-29 12:09:15
REV002559,BK005936,CUST00287,DRV0093,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-02-18 21:57:08
REV002560,BK005937,CUST00116,DRV0276,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.1km.,4,2025-08-26 00:13:53
REV002561,BK005940,CUST00077,DRV0054,"Excellent service, driver helped with my luggage and was very professional.",4,2025-12-24 01:23:14
REV002562,BK005941,CUST01227,DRV0129,Driver Bhavika was very polite and the Auto was clean. Reached on time despite traffic near Chennai.,4,2025-02-03 05:38:01
REV002563,BK005949,CUST00486,DRV0195,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.8km.,3,2025-04-08 18:17:05
REV002564,BK005950,CUST00443,DRV0244,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-06 16:11:52
REV002565,BK005951,CUST01495,DRV0284,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-08 20:55:46
REV002566,BK005956,CUST00351,DRV0172,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-01-03 15:27:43
REV002567,BK005963,CUST01031,DRV0040,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-04-04 18:51:14
REV002568,BK005964,CUST01663,DRV0228,"Excellent service, driver helped with my luggage and was very professional.",4,2025-03-18 08:51:47
REV002569,BK005966,CUST00212,DRV0171,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-12-09 05:21:30
REV002570,BK005967,CUST01079,DRV0324,"Excellent service, driver helped with my luggage and was very professional.",5,2025-09-22 23:35:56
REV002571,BK005969,CUST00659,DRV0200,AC wasn't working properly but driver was courteous. Fare was reasonable for 6.8km.,3,2025-06-28 08:49:30
REV002572,BK005971,CUST01788,DRV0211,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.2km.,4,2025-08-17 16:26:53
REV002573,BK005976,CUST00773,DRV0091,AC wasn't working properly but driver was courteous. Fare was reasonable for 6.0km.,4,2025-09-17 00:29:56
REV002574,BK005978,CUST00570,DRV0326,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-06-23 21:19:21
REV002575,BK005982,CUST01694,DRV0221,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.8km.,4,2025-09-22 19:11:07
REV002576,BK005985,CUST00336,DRV0322,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-08-17 06:02:09
REV002577,BK005986,CUST00160,DRV0308,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-11-05 17:39:28
REV002578,BK005987,CUST00150,DRV0018,"Excellent service, driver helped with my luggage and was very professional.",4,2025-02-09 17:15:26
REV002579,BK005990,CUST00873,DRV0171,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-04-04 02:28:08
REV002580,BK005999,CUST01700,DRV0136,"Excellent service, driver helped with my luggage and was very professional.",4,2025-08-21 02:41:22
REV002581,BK006000,CUST00532,DRV0339,"Excellent service, driver helped with my luggage and was very professional.",5,2025-07-13 06:57:49
REV002582,BK006005,CUST01119,DRV0202,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-05-06 03:33:03
REV002583,BK006011,CUST01692,DRV0022,best app best driver,4,2025-06-01 16:18:55
REV002584,BK006020,CUST01347,DRV0270,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-01-19 04:14:56
REV002585,BK006021,CUST00477,DRV0248,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-12-30 04:54:20
REV002586,BK006022,CUST00553,DRV0209,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-10-29 00:32:59
REV002587,BK006023,CUST00446,DRV0267,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-10-08 11:24:27
REV002588,BK006025,CUST00424,DRV0265,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-20 00:55:22
REV002589,BK006027,CUST01327,DRV0300,Driver Ranveer was very polite and the Auto was clean. Reached on time despite traffic near Chennai.,4,2025-01-06 00:47:40
REV002590,BK006029,CUST01286,DRV0197,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-05-30 23:30:10
REV002591,BK006033,CUST00044,DRV0095,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-09-23 14:22:59
REV002592,BK006035,CUST01698,DRV0028,Driver Udant was very polite and the Prime SUV was clean. Reached on time despite traffic near Mumbai.,4,2025-09-27 21:14:00
REV002593,BK006039,CUST00730,DRV0132,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-05-23 01:22:21
REV002594,BK006041,CUST00597,DRV0168,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.0km.,4,2025-10-31 02:08:54
REV002595,BK006051,CUST00347,DRV0261,AC wasn't working properly but driver was courteous. Fare was reasonable for 1.1km.,4,2025-08-25 06:17:32
REV002596,BK006052,CUST01305,DRV0190,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-06-30 21:16:53
REV002597,BK006053,CUST01154,DRV0083,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.0km.,3,2025-11-24 05:26:20
REV002598,BK006054,CUST01517,DRV0197,best app best driver,1,2025-11-06 18:36:38
REV002599,BK006058,CUST01347,DRV0038,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-09 22:07:54
REV002600,BK006059,CUST01679,DRV0086,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-13 19:50:46
REV002601,BK006062,CUST00279,DRV0299,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-06-14 05:55:39
REV002602,BK006070,CUST00530,DRV0263,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-06-30 12:42:58
REV002603,BK006071,CUST00524,DRV0293,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-10-25 21:47:51
REV002604,BK006072,CUST00382,DRV0130,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-03-10 12:13:27
REV002605,BK006074,CUST00810,DRV0348,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-04-21 18:31:28
REV002606,BK006075,CUST00624,DRV0165,Driver Omisha was very polite and the Prime SUV was clean. Reached on time despite traffic near Mumbai.,5,2025-01-24 05:21:49
REV002607,BK006078,CUST01339,DRV0201,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-02-26 21:36:59
REV002608,BK006080,CUST01268,DRV0288,"Excellent service, driver helped with my luggage and was very professional.",5,2025-05-04 22:38:35
REV002609,BK006083,CUST00402,DRV0285,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-04-01 03:04:13
REV002610,BK006089,CUST00483,DRV0332,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-10-09 19:44:48
REV002611,BK006092,CUST00516,DRV0173,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-04-15 05:33:42
REV002612,BK006097,CUST00809,DRV0230,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",4,2025-06-01 15:51:26
REV002613,BK006098,CUST00137,DRV0187,"Excellent service, driver helped with my luggage and was very professional.",5,2025-04-27 10:10:03
REV002614,BK006099,CUST00308,DRV0201,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-02 03:14:08
REV002615,BK006100,CUST00691,DRV0073,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-02-28 19:52:54
REV002616,BK006102,CUST01583,DRV0214,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-08 08:21:55
REV002617,BK006103,CUST01454,DRV0309,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-11-07 13:03:33
REV002618,BK006105,CUST00582,DRV0161,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-01-05 01:29:40
REV002619,BK006107,CUST01762,DRV0307,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-06 06:15:37
REV002620,BK006110,CUST00397,DRV0291,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-08-14 14:14:19
REV002621,BK006113,CUST01601,DRV0250,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-20 12:22:20
REV002622,BK006115,CUST00531,DRV0135,"Excellent service, driver helped with my luggage and was very professional.",5,2025-01-20 21:54:38
REV002623,BK006121,CUST00200,DRV0193,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-06-03 13:34:17
REV002624,BK006123,CUST00906,DRV0081,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",5,2025-07-10 10:00:21
REV002625,BK006125,CUST01147,DRV0270,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-08-30 10:35:14
REV002626,BK006131,CUST00350,DRV0251,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-08-12 09:07:03
REV002627,BK006132,CUST00061,DRV0149,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.7km.,4,2025-10-20 03:07:37
REV002628,BK006134,CUST01067,DRV0070,AC wasn't working properly but driver was courteous. Fare was reasonable for 10.6km.,3,2025-09-14 08:47:23
REV002629,BK006136,CUST00201,DRV0131,Driver Ayushman was very polite and the Auto was clean. Reached on time despite traffic near Mumbai.,4,2025-01-27 23:04:52
REV002630,BK006140,CUST00185,DRV0167,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-04-15 13:08:47
REV002631,BK006144,CUST00359,DRV0012,nice,5,2025-12-07 13:43:55
REV002632,BK006147,CUST00030,DRV0262,"Excellent service, driver helped with my luggage and was very professional.",4,2025-08-04 12:15:50
REV002633,BK006148,CUST00748,DRV0054,"Excellent service, driver helped with my luggage and was very professional.",5,2025-10-11 13:45:33
REV002634,BK006150,CUST00078,DRV0038,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-09-15 07:25:30
REV002635,BK006152,CUST00071,DRV0318,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-03 11:34:29
REV002636,BK006154,CUST00794,DRV0129,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-11-10 18:17:13
REV002637,BK006156,CUST00870,DRV0062,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-28 07:01:11
REV002638,BK006157,CUST00728,DRV0220,"Excellent service, driver helped with my luggage and was very professional.",4,2025-10-23 09:53:12
REV002639,BK006158,CUST01350,DRV0242,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",4,2025-04-21 07:49:57
REV002640,BK006162,CUST00673,DRV0345,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-08-05 18:15:00
REV002641,BK006163,CUST00502,DRV0194,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-10 16:52:31
REV002642,BK006165,CUST00091,DRV0217,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-04-13 06:34:21
REV002643,BK006166,CUST01586,DRV0095,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-10-21 00:00:53
REV002644,BK006168,CUST01596,DRV0174,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.2km.,4,2025-01-06 12:53:40
REV002645,BK006169,CUST01772,DRV0236,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-07-12 01:27:12
REV002646,BK006171,CUST00973,DRV0044,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-12 01:42:00
REV002647,BK006172,CUST01312,DRV0262,"Excellent service, driver helped with my luggage and was very professional.",4,2025-12-10 23:58:07
REV002648,BK006173,CUST00429,DRV0130,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-06-30 07:00:58
REV002649,BK006174,CUST00790,DRV0213,AC wasn't working properly but driver was courteous. Fare was reasonable for 17.9km.,3,2025-12-21 02:01:49
REV002650,BK006178,CUST00309,DRV0260,Best driver ever! Best driver ever! Best driver ever!,5,2025-05-13 10:10:31
REV002651,BK006183,CUST01571,DRV0014,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-11-01 13:15:20
REV002652,BK006186,CUST01670,DRV0132,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-08-02 23:15:23
REV002653,BK006194,CUST00086,DRV0238,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-05-28 07:09:15
REV002654,BK006195,CUST00842,DRV0271,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-03-05 22:23:34
REV002655,BK006201,CUST01250,DRV0090,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-22 16:07:56
REV002656,BK006203,CUST00520,DRV0327,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",5,2025-02-09 14:27:27
REV002657,BK006204,CUST00866,DRV0288,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-01-01 07:12:22
REV002658,BK006205,CUST00224,DRV0298,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-06-24 07:32:24
REV002659,BK006207,CUST01471,DRV0311,AC wasn't working properly but driver was courteous. Fare was reasonable for 6.4km.,3,2025-06-23 00:49:24
REV002660,BK006209,CUST00488,DRV0159,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-09-24 18:23:55
REV002661,BK006213,CUST01609,DRV0263,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-04-01 13:04:08
REV002662,BK006214,CUST00886,DRV0113,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-03 13:24:55
REV002663,BK006218,CUST00687,DRV0146,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-26 13:54:06
REV002664,BK006220,CUST01028,DRV0196,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",4,2025-12-31 06:06:41
REV002665,BK006221,CUST01501,DRV0229,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-19 12:52:48
REV002666,BK006223,CUST00251,DRV0315,nice nice nice nice nice,5,2025-09-21 08:57:12
REV002667,BK006225,CUST00704,DRV0241,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-11-06 00:32:14
REV002668,BK006226,CUST00868,DRV0285,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-11-07 23:42:20
REV002669,BK006230,CUST01481,DRV0163,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-09-22 21:27:21
REV002670,BK006234,CUST01311,DRV0341,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-07-23 08:20:26
REV002671,BK006237,CUST01064,DRV0336,Driver Abeer was very polite and the Sedan was clean. Reached on time despite traffic near Delhi.,5,2025-03-23 09:48:05
REV002672,BK006239,CUST00892,DRV0228,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-11-13 16:12:19
REV002673,BK006242,CUST00833,DRV0062,Driver Radha was very polite and the Prime SUV was clean. Reached on time despite traffic near Chennai.,5,2025-12-26 15:10:32
REV002674,BK006244,CUST00238,DRV0320,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-01-13 08:46:41
REV002675,BK006247,CUST00290,DRV0189,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-06-27 19:04:02
REV002676,BK006250,CUST01371,DRV0330,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-26 23:03:28
REV002677,BK006251,CUST01669,DRV0080,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-12-03 15:45:52
REV002678,BK006252,CUST00425,DRV0124,"Excellent service, driver helped with my luggage and was very professional.",4,2025-10-24 21:56:38
REV002679,BK006255,CUST00458,DRV0286,"Excellent service, driver helped with my luggage and was very professional.",4,2025-08-23 09:40:54
REV002680,BK006257,CUST01604,DRV0171,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",5,2025-12-17 11:03:57
REV002681,BK006258,CUST01267,DRV0006,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-06-14 06:04:55
REV002682,BK006260,CUST00645,DRV0311,"Excellent service, driver helped with my luggage and was very professional.",4,2025-12-03 16:07:12
REV002683,BK006261,CUST01189,DRV0101,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-10-11 19:49:58
REV002684,BK006262,CUST01267,DRV0240,nice,5,2025-11-11 07:32:43
REV002685,BK006263,CUST01498,DRV0213,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-09-18 00:09:05
REV002686,BK006268,CUST01609,DRV0085,Visit www.bestdeals-ride.com for discount codes!!!,1,2025-12-30 10:15:31
REV002687,BK006269,CUST00872,DRV0062,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-01 08:30:17
REV002688,BK006270,CUST00195,DRV0191,ok ok,5,2025-02-27 08:37:21
REV002689,BK006279,CUST00311,DRV0012,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-11-17 12:48:20
REV002690,BK006285,CUST00787,DRV0236,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-09-17 11:39:49
REV002691,BK006292,CUST01306,DRV0090,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-02-04 02:27:34
REV002692,BK006293,CUST01491,DRV0053,Driver Dominic was very polite and the Mini was clean. Reached on time despite traffic near Chennai.,5,2025-11-27 04:01:21
REV002693,BK006295,CUST00326,DRV0099,"Excellent service, driver helped with my luggage and was very professional.",4,2025-04-19 15:40:24
REV002694,BK006296,CUST00705,DRV0262,"Excellent service, driver helped with my luggage and was very professional.",5,2025-12-09 15:02:36
REV002695,BK006297,CUST00105,DRV0079,"Excellent service, driver helped with my luggage and was very professional.",4,2025-06-07 01:43:21
REV002696,BK006298,CUST00786,DRV0140,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-01-26 00:45:27
REV002697,BK006300,CUST00342,DRV0320,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-06-24 05:20:23
REV002698,BK006301,CUST01715,DRV0268,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.9km.,4,2025-06-05 18:50:53
REV002699,BK006305,CUST00035,DRV0065,Call 9876543210 for direct booking and skip the app fees,5,2025-10-28 09:10:55
REV002700,BK006306,CUST00818,DRV0084,Driver Ekanta was very polite and the Sedan was clean. Reached on time despite traffic near Pune.,4,2025-09-11 02:25:11
REV002701,BK006307,CUST01749,DRV0192,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-02-02 10:55:39
REV002702,BK006309,CUST00947,DRV0292,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-04-27 19:22:53
REV002703,BK006312,CUST00730,DRV0032,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-07-30 17:33:41
REV002704,BK006314,CUST00243,DRV0110,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.6km.,4,2025-09-13 23:04:16
REV002705,BK006315,CUST01556,DRV0316,Driver Rohan was very polite and the Mini was clean. Reached on time despite traffic near Bengaluru.,5,2025-05-08 19:48:20
REV002706,BK006321,CUST00719,DRV0065,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-04-29 09:48:26
REV002707,BK006324,CUST00006,DRV0251,ok ok,5,2025-01-30 01:36:38
REV002708,BK006327,CUST00063,DRV0124,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-08-30 05:19:33
